,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
0,03/04,Ebou Sillah,12089,23,Gambia,FC Brügge,2282,Rubin Kazan,2698,Russland,0.0,1.Liga
1,03/04,Josip Simic,9664,26,Kroatien,FC Brügge,2282,Ulsan Hyundai,3535,Südkorea,0.0,
2,03/04,Sandy Martens,9649,31,Belgien,FC Brügge,2282,KAA Gent,157,Belgien,0.0,1.Liga
3,03/04,Tjörven De Brul,13722,30,Belgien,FC Brügge,2282,KAA Gent,157,Belgien,0.0,1.Liga
4,03/04,Bratislav Ristic,24048,23,Serbien,FC Brügge,2282,Metalurg Donetsk (- 2015),2783,Ukraine,0.0,1.Liga
5,03/04,Koen Schockaert,13086,25,Belgien,FC Brügge,2282,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
6,03/04,Kurt Delaere,25421,20,Belgien,FC Brügge,2282,KMSK Deinze,2321,Belgien,0.0,
7,03/04,José Duarte,131835,22,Brasilien,FC Brügge,2282,Hapoel Beer Sheva,2976,Israel,0.0,
8,03/04,Aminu Sani,131844,23,Nigeria,FC Brügge,2282,Hapoel Beer Sheva,2976,Israel,0.0,
9,03/04,Ivica Mornar,9615,30,Kroatien,RSC Anderlecht,58,FC Portsmouth,1020,England,600000.0,1.Liga
10,03/04,Filip De Wilde,6165,38,Belgien,RSC Anderlecht,58,SK Sturm Graz,122,Österreich,0.0,1.Liga
11,03/04,Zeljko Pavlovic,6141,32,Kroatien,RSC Anderlecht,58,SV Austria Salzburg,409,Österreich,0.0,1.Liga
12,03/04,Yasin Karaca,7276,19,Türkei,RSC Anderlecht,58,Akcaabat Sebatspor,1511,Türkei,0.0,1.Liga
13,03/04,Ode Thompson,12088,22,Nigeria,RSC Anderlecht,58,RBC Roosendaal,1227,Niederlande,0.0,1.Liga
14,03/04,Zvonko Milojevic,12965,31,Serbien,RSC Anderlecht,58,KSC Lokeren (- 2020),498,Belgien,0.0,1.Liga
15,03/04,Bertrand Crasson,13046,31,Belgien,RSC Anderlecht,58,Lierse SK (- 2018),204,Belgien,0.0,1.Liga
16,03/04,Aleksandar Ilić,9603,34,Serbien,RSC Anderlecht,58,Vitesse Arnheim,499,Niederlande,0.0,1.Liga
17,03/04,Kevin Nicolay,133929,22,Belgien,RSC Anderlecht,58,KFC Verbroedering Geel (- 2008),1749,Belgien,0.0,
18,03/04,Roman Vonasek,15552,34,Tschechien,KSC Lokeren (- 2020),498,KV Mechelen,354,Belgien,0.0,
19,03/04,Bureima Maiga,12962,20,Burkina Faso,KSC Lokeren (- 2020),498,Planète Champion Ouagadougou,2716,Burkina Faso,0.0,
20,03/04,Mladen Dabanovic,12910,32,Slowenien,KSC Lokeren (- 2020),498,NK Drava Ptuj,3812,Slowenien,0.0,1.Liga
21,03/04,Sambégou Bangoura,13437,21,Guinea,KSC Lokeren (- 2020),498,Standard Lüttich,3057,Belgien,0.0,1.Liga
22,03/04,Serge Mputu Mbungu,7328,23,DR Kongo,KSC Lokeren (- 2020),498,Caykur Rizespor,126,Türkei,0.0,1.Liga
23,03/04,Papy Kimoto,13470,26,DR Kongo,KSC Lokeren (- 2020),498,Standard Lüttich,3057,Belgien,0.0,1.Liga
24,03/04,Stefan Van Dender,20361,26,Belgien,KSC Lokeren (- 2020),498,SWI Harelbeke,10370,Belgien,0.0,
25,03/04,Alhassane Issoufou,65074,23,Niger,KSC Lokeren (- 2020),498,Rail Club du Kadiogo,13611,Burkina Faso,0.0,
26,03/04,Blaise Issankoy-Massiva,90136,24,DR Kongo,KSC Lokeren (- 2020),498,White Star Woluwe FC,6342,Belgien,0.0,
27,03/04,Steven De Geest,131846,22,Belgien,KSC Lokeren (- 2020),498,Eendracht Opstal,20512,Belgien,0.0,
28,03/04,Ortwin Helderwert,533147,20,Belgien,KSC Lokeren (- 2020),498,Standaard Wetteren,3083,Belgien,0.0,
29,03/04,Danny Boffin,13272,38,Belgien,VV St. Truiden,475,Standard Lüttich,3057,Belgien,0.0,1.Liga
30,03/04,Phillipe Lenglois,10261,30,Belgien,VV St. Truiden,475,KAS Eupen,1245,Belgien,0.0,
31,03/04,Marcos Pereira,13348,28,Brasilien,VV St. Truiden,475,Royal Antwerpen FC,1096,Belgien,0.0,1.Liga
32,03/04,Rory Hegelmeers,19597,20,Belgien,VV St. Truiden,475,KVC Willebroek-Meerhof,6348,Belgien,0.0,
33,03/04,Arouna Koné,8552,19,Elfenbeinküste,Lierse SK (- 2018),204,Roda JC Kerkrade,192,Niederlande,1000000.0,1.Liga
34,03/04,Axel Smeets,7030,28,Belgien,Lierse SK (- 2018),204,MKE Ankaragücü,868,Türkei,0.0,1.Liga
35,03/04,Karel Snoeckx,15701,30,Belgien,Lierse SK (- 2018),204,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
36,03/04,Geir Frigard,8591,33,Norwegen,Lierse SK (- 2018),204,Hamarkameratene,4309,Norwegen,0.0,1.Liga
37,03/04,Stijn Haeldermans,13013,28,Belgien,Lierse SK (- 2018),204,Heusden-Zolder SK,1417,Belgien,0.0,1.Liga
38,03/04,Stein Huysegems,15007,21,Belgien,Lierse SK (- 2018),204,AZ Alkmaar,1090,Niederlande,0.0,1.Liga
39,03/04,Cheikh Gadiaga,12929,23,Senegal,Lierse SK (- 2018),204,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
40,03/04,Stijn Janssens,133923,20,Belgien,Lierse SK (- 2018),204,Verbroedering Denderhoutem,9010,Belgien,0.0,
41,03/04,Wesley Sonck,1532,24,Belgien,KRC Genk,1184,Ajax Amsterdam,610,Niederlande,6000000.0,1.Liga
42,03/04,Moumouni Dagano,6839,22,Burkina Faso,KRC Genk,1184,EA Guingamp,855,Frankreich,1800000.0,1.Liga
43,03/04,Josip Skoko,7266,27,Australien,KRC Genk,1184,Genclerbirligi Ankara,820,Türkei,1350000.0,1.Liga
44,03/04,Muhammet Hanifi Yoldas,13387,20,Türkei,KRC Genk,1184,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
45,03/04,Sebahi Önal,17253,20,Belgien,KRC Genk,1184,Alemannia Aachen II,578,Deutschland,0.0,
46,03/04,Mike Mampuya,32388,20,DR Kongo,KRC Genk,1184,Heusden-Zolder SK,1417,Belgien,0.0,1.Liga
47,03/04,Igor Tomasic,4701,26,Bulgarien,KRC Genk,1184,Hapoel Petah Tikva,262,Israel,0.0,
48,03/04,Dominik Bersnjak,13022,22,Slowenien,KRC Genk,1184,NK Maribor,790,Slowenien,0.0,1.Liga
49,03/04,Almir Sulejmanovic,58143,25,Slowenien,KRC Genk,1184,NS Mura,4059,Slowenien,0.0,1.Liga
50,03/04,Ole Martin Arst,15554,28,Norwegen,Standard Lüttich,3057,Tromsø IL,1293,Norwegen,600000.0,1.Liga
51,03/04,Michaël Goossens,4830,29,Belgien,Standard Lüttich,3057,Grazer AK,316,Österreich,0.0,1.Liga
52,03/04,Johan Walem,6153,31,Belgien,Standard Lüttich,3057,Torino Calcio,416,Italien,0.0,2.Liga
53,03/04,Filip Susnjara,12524,27,Kroatien,Standard Lüttich,3057,RAA La Louviere (- 2009),2180,Belgien,0.0,1.Liga
54,03/04,Rabiu Afolabi,4829,23,Nigeria,Standard Lüttich,3057,FK Austria Wien,14,Österreich,0.0,1.Liga
55,03/04,Khalid Fouhami,13864,30,Marokko,Standard Lüttich,3057,Académica Coimbra,2990,Portugal,0.0,1.Liga
56,03/04,Sébastien Grégoire,139935,20,Belgien,Standard Lüttich,3057,KV Mechelen,354,Belgien,0.0,
57,03/04,Grégory Rondeux,15963,18,Belgien,Standard Lüttich,3057,KAS Eupen,1245,Belgien,0.0,
58,03/04,Harold Meyssen,13075,31,Belgien,Standard Lüttich,3057,Cercle Brügge,520,Belgien,0.0,1.Liga
59,03/04,Gaby Mudingayi,13749,22,Belgien,KAA Gent,157,Torino Calcio,416,Italien,300000.0,2.Liga
60,03/04,Geri Cipi,5217,27,Albanien,KAA Gent,157,Eintracht Frankfurt,24,Deutschland,125000.0,1.Liga
61,03/04,Spencer Verbiest,6167,19,Belgien,KAA Gent,157,SC Heerenveen,306,Niederlande,0.0,1.Liga
62,03/04,Brecht Verbrugghe,26374,21,Belgien,KAA Gent,157,SV Zulte Waregem,3508,Belgien,0.0,
63,03/04,Gunther Schepens,8143,30,Belgien,KAA Gent,157,Casino Schwarz-Weiss Bregenz,936,Österreich,0.0,1.Liga
64,03/04,Alexandros Kaklamanos,13469,29,Griechenland,KAA Gent,157,Standard Lüttich,3057,Belgien,0.0,1.Liga
65,03/04,Gunter Van Handenhoven,12527,24,Belgien,KAA Gent,157,RAA La Louviere (- 2009),2180,Belgien,0.0,1.Liga
66,03/04,Mladen Krizanovic,36835,25,Kroatien,KAA Gent,157,HNK Cibalia Vinkovci,314,Kroatien,0.0,
67,03/04,Jairo Campos,37371,19,Ecuador,KAA Gent,157,SD Aucas,6362,Ecuador,0.0,
68,03/04,Dries Bernaert,19357,18,Belgien,KAA Gent,157,SV Zulte Waregem,3508,Belgien,0.0,
69,03/04,Jurgen Cavens,13445,25,Belgien,KAA Gent,157,Standard Lüttich,3057,Belgien,0.0,1.Liga
70,03/04,Dennis Souza,6251,23,Brasilien,RAEC Mons (- 2015),1411,Heusden-Zolder SK,1417,Belgien,0.0,1.Liga
71,03/04,Jonathan Fériaud,139258,19,Frankreich,RAEC Mons (- 2015),1411,SU Dives-Cabourg,30421,Frankreich,0.0,
72,03/04,Pascal De Vreese,51844,31,Belgien,RAEC Mons (- 2015),1411,SWI Harelbeke,10370,Belgien,0.0,
73,03/04,Olivier Baudry,43659,33,Frankreich,RAEC Mons (- 2015),1411,F91 Düdelingen,853,Luxemburg,0.0,1.Liga
74,03/04,Louis Gomis,780,29,Senegal,RAEC Mons (- 2015),1411,Apollon Limassol,429,Zypern,0.0,
75,03/04,Grégory Delwarte,16245,25,Belgien,RAEC Mons (- 2015),1411,FC Dinamo 1948,312,Rumänien,0.0,
76,03/04,Claude-Arnaud Rivenet,12984,31,Frankreich,RAEC Mons (- 2015),1411,KV Kortrijk,601,Belgien,0.0,
77,03/04,Moussa Touré,413198,28,Burkina Faso,RAEC Mons (- 2015),1411,SWI Harelbeke,10370,Belgien,0.0,
78,03/04,Mbemba Sylla,112836,21,Guinea,RAEC Mons (- 2015),1411,FC National Bukarest,2754,Rumänien,0.0,
79,03/04,Tomas Herman,113536,33,Tschechien,RAEC Mons (- 2015),1411,KV Kortrijk,601,Belgien,0.0,
80,03/04,Liviu Ciobotariu,103212,32,Rumänien,RAEC Mons (- 2015),1411,Royal Antwerpen FC,1096,Belgien,0.0,1.Liga
81,03/04,Taner Ozer,12975,17,Belgien,RAEC Mons (- 2015),1411,AFC Tubize,3772,Belgien,0.0,
82,03/04,Sidney Lammens,12083,26,Belgien,KVC Westerlo,968,RBC Roosendaal,1227,Niederlande,0.0,1.Liga
83,03/04,Sammy Van Den Bossche,12526,26,Belgien,KVC Westerlo,968,RAA La Louviere (- 2009),2180,Belgien,0.0,1.Liga
84,03/04,Björn Smits,13363,28,Belgien,KVC Westerlo,968,FC Eindhoven,3892,Niederlande,0.0,2.Liga
85,03/04,Pieter Crabeels,25419,20,Belgien,KVC Westerlo,968,KMSK Deinze,2321,Belgien,0.0,
86,03/04,Kenny Van Hoevelen,20362,20,Belgien,KVC Westerlo,968,K Patro Maasmechelen,3225,Belgien,0.0,
87,03/04,Carl Hoefkens,13061,24,Belgien,KVC Westerlo,968,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
88,03/04,Gijsbrecht Houben,411577,25,Belgien,KVC Westerlo,968,K. Overpelt-Lommel United ,5026,Belgien,0.0,
89,03/04,Frank Machiels,30967,33,Belgien,KVC Westerlo,968,Bocholt VV,6344,Belgien,0.0,
90,03/04,Jan Boeckx,86267,19,Belgien,KVC Westerlo,968,KV Turnhout,3230,Belgien,0.0,
91,03/04,Glen Molenberghs,51919,20,Belgien,KVC Westerlo,968,KFC Dessel Sport,1910,Belgien,0.0,
92,03/04,Jan De Langhe,13294,19,Belgien,KVC Westerlo,968,KMSK Deinze,2321,Belgien,0.0,
93,03/04,Richard Culek,18116,29,Tschechien,KVC Westerlo,968,FC Molenbeek Brüssel Strombeek,3898,Belgien,0.0,
94,03/04,Yaya Touré,13091,20,Elfenbeinküste,KSK Beveren (- 2010),1073,Metalurg Donetsk (- 2015),2783,Ukraine,2000000.0,1.Liga
95,03/04,Dimitrios Morales,131837,18,Belgien,KSK Beveren (- 2010),1073,FC Denderleeuw,1201,Belgien,0.0,
96,03/04,Davy Theunis,13753,23,Belgien,KSK Beveren (- 2010),1073,KAA Gent,157,Belgien,0.0,1.Liga
97,03/04,Stéphane Demets,13055,27,Belgien,KSK Beveren (- 2010),1073,KV Kortrijk,601,Belgien,0.0,
98,03/04,Tony Koutouan,31115,19,Elfenbeinküste,KSK Beveren (- 2010),1073,Al-Wahda FC Abu Dhabi,161,Vereinigte Arabische Emirate,0.0,
99,03/04,Zézéto,13758,22,Elfenbeinküste,KSK Beveren (- 2010),1073,KAA Gent,157,Belgien,0.0,1.Liga
100,03/04,Dirk Van Oekelen,113570,32,Belgien,KSK Beveren (- 2010),1073,KVC Willebroek-Meerhof,6348,Belgien,0.0,
101,03/04,Zinho Chergui,113242,19,Belgien,KSK Beveren (- 2010),1073,Berchem Sport,3171,Belgien,0.0,
102,03/04,Lars De Smet,131838,19,Belgien,KSK Beveren (- 2010),1073,KSK Hoboken,2892,Belgien,,
103,03/04,Karel D'Haene,6861,22,Belgien,Royal Antwerpen FC,1096,Trabzonspor,449,Türkei,2500000.0,1.Liga
104,03/04,Ibrahima Yattara,6917,23,Guinea,Royal Antwerpen FC,1096,Trabzonspor,449,Türkei,300000.0,1.Liga
105,03/04,Geoffrey Peytier,13906,26,Belgien,Royal Antwerpen FC,1096,KV Mechelen,354,Belgien,0.0,
106,03/04,Csaba Bernáth,13895,24,Ungarn,Royal Antwerpen FC,1096,Debreceni VSC,84,Ungarn,0.0,
107,03/04,Omar Mussa,15361,23,Burundi,Royal Antwerpen FC,1096,Al-Wakrah SC,13509,Katar,0.0,
108,03/04,Tom van Ruysseveldt,133386,20,Belgien,Royal Antwerpen FC,1096,KVK Tienen,3315,Belgien,0.0,
109,03/04,Noureddine Ziyati,25925,28,Marokko,Royal Antwerpen FC,1096,Rapid Bukarest,455,Rumänien,0.0,
110,03/04,Anders Nielsen,13007,32,Dänemark,Royal Antwerpen FC,1096,Heusden-Zolder SK,1417,Belgien,0.0,1.Liga
111,03/04,Gennadi Tumilovich,13912,32,Belarus,Royal Antwerpen FC,1096,Luch Vladivostok,4057,Russland,0.0,
112,03/04,Claude Bakadal,10553,27,Ghana,Excelsior Mouscron (- 2009),1433,Diyarbakirspor,845,Türkei,0.0,1.Liga
113,03/04,Marco Casto,12904,31,Belgien,Excelsior Mouscron (- 2009),1433,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
114,03/04,Pieter Maes,13341,27,Belgien,Excelsior Mouscron (- 2009),1433,SV Zulte Waregem,3508,Belgien,0.0,
115,03/04,Mathieu Dejonckheere,13297,18,Belgien,Excelsior Mouscron (- 2009),1433,KMSK Deinze,2321,Belgien,0.0,
116,03/04,Cleiton,133644,24,Brasilien,Excelsior Mouscron (- 2009),1433,FC Denderleeuw,1201,Belgien,0.0,
117,03/04,Paul Alo'o Efoulou,57342,19,Kamerun,Excelsior Mouscron (- 2009),1433,Racing Club Paris,3318,Frankreich,0.0,
118,03/04,David Crv,18385,26,Belgien,Excelsior Mouscron (- 2009),1433,KV Oostende,2861,Belgien,0.0,
119,03/04,Bevan Fransman,38451,19,Südafrika,Excelsior Mouscron (- 2009),1433,Kaizer Chiefs,568,Südafrika,0.0,
120,03/04,Lukasz Kubik,26546,25,Polen,Excelsior Mouscron (- 2009),1433,Cracovia,5689,Polen,0.0,
121,03/04,Zoran Ban,12899,30,Kroatien,Excelsior Mouscron (- 2009),1433,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
122,03/04,Kurt Vandoorne,19396,27,Belgien,Excelsior Mouscron (- 2009),1433,KV Kortrijk,601,Belgien,0.0,
123,03/04,Asanda Sishuba,13910,23,Südafrika,Excelsior Mouscron (- 2009),1433,Royal Antwerpen FC,1096,Belgien,0.0,1.Liga
124,03/04,Paul Kpaka,13322,21,Sierra Leone,Germinal Beerschot Antwerpen,566,KRC Genk,1184,Belgien,1500000.0,1.Liga
125,03/04,Victor Simões,13050,22,Brasilien,Germinal Beerschot Antwerpen,566,FC Brügge,2282,Belgien,800000.0,1.Liga
126,03/04,Aaron Mokoena,4756,22,Südafrika,Germinal Beerschot Antwerpen,566,KRC Genk,1184,Belgien,400000.0,1.Liga
127,03/04,Petter Rudi,6641,29,Norwegen,Germinal Beerschot Antwerpen,566,FK Austria Wien,14,Österreich,0.0,1.Liga
128,03/04,Bruno Casimir,15367,22,Indonesien,Germinal Beerschot Antwerpen,566,Canon Yaoundé,24296,Kamerun,0.0,
129,03/04,Koen Schockaert,13086,25,Belgien,Germinal Beerschot Antwerpen,566,FC Denderleeuw,1201,Belgien,0.0,
130,03/04,Djordje Svetlicic,13089,29,Serbien,Germinal Beerschot Antwerpen,566,Cercle Brügge,520,Belgien,0.0,1.Liga
131,03/04,Zanzan Atte-Oudeyi,13003,22,Togo,Germinal Beerschot Antwerpen,566,KSC Lokeren (- 2020),498,Belgien,0.0,1.Liga
132,03/04,Vinko Marinovic,132576,32,Bosnien-Herzegowina,Germinal Beerschot Antwerpen,566,FK Laktasi,12151,Bosnien-Herzegowina,0.0,
133,03/04,Felipe Conceição,56227,24,Brasilien,Germinal Beerschot Antwerpen,566,Botafogo Rio de Janeiro,537,Brasilien,0.0,
134,03/04,Daré Nibombé,12967,23,Togo,RAA La Louviere (- 2009),2180,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
135,03/04,Alexandre Bryssinck,21476,22,Belgien,RAA La Louviere (- 2009),2180,MVV Maastricht,384,Niederlande,0.0,2.Liga
136,03/04,Tom Meyers,182500,22,Belgien,RAA La Louviere (- 2009),2180,Verbroedering Meldert,5093,Belgien,0.0,
137,03/04,Mehdi Guerrouad,16518,22,Algerien,RAA La Louviere (- 2009),2180,Viborg FF,1063,Dänemark,0.0,
138,03/04,Alan Haydock,18119,27,Belgien,RAA La Louviere (- 2009),2180,FC Molenbeek Brüssel Strombeek,3898,Belgien,0.0,
139,03/04,Eric Scalia,134040,30,Frankreich,RAA La Louviere (- 2009),2180,FC Martigues,1165,Frankreich,0.0,
140,03/04,Didier Ernst,18408,31,Belgien,RAA La Louviere (- 2009),2180,FC Molenbeek Brüssel Strombeek,3898,Belgien,0.0,
141,03/04,Jean-François Lecomte,167720,34,Belgien,RAA La Louviere (- 2009),2180,RCS Verviers,3105,Belgien,0.0,
142,03/04,Dimitrios Seferlis,182503,20,Belgien,RAA La Louviere (- 2009),2180,RJS Heppignies-Lambusart-Fleurus,54250,Belgien,0.0,
143,03/04,Abdoulaye Camara,93305,23,Mali,RAA La Louviere (- 2009),2180,Grenoble Foot 38,1290,Frankreich,0.0,2.Liga
144,03/04,Yves Buelinckx,26185,31,Belgien,RAA La Louviere (- 2009),2180,AFC Tubize,3772,Belgien,0.0,
145,03/04,Emmanuel Kenmogne,12948,22,Kamerun,RAA La Louviere (- 2009),2180,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
146,03/04,Jan Van Steenberghe,9609,30,Belgien,RAA La Louviere (- 2009),2180,RSC Anderlecht,58,Belgien,0.0,1.Liga
147,03/04,Keevin Boon,135299,19,Belgien,RSC Charleroi,172,Royale Jeunesse Aischoise,3727,Belgien,0.0,
148,03/04,Aluspah Brewah,23998,19,Sierra Leone,RSC Charleroi,172,Hammarby IF,1059,Schweden,0.0,
149,03/04,Jean-Paul Boeka Lisasi,19359,29,DR Kongo,RSC Charleroi,172,Esperance Tunis,3342,Tunesien,0.0,1.Liga
150,03/04,Christopher Fernandez,15527,19,Belgien,RSC Charleroi,172,Hamburger SV II,389,Deutschland,0.0,3.Liga
151,03/04,Eduardo,6802,23,Brasilien,RSC Charleroi,172,FC Toulouse,415,Frankreich,0.0,1.Liga
152,03/04,Adrian Aliaj,6171,26,Albanien,RSC Charleroi,172,Rot-Weiß Oberhausen,57,Deutschland,0.0,2.Liga
153,03/04,Gauthier Remacle,4273,26,Belgien,RSC Charleroi,172,Rot-Weiß Oberhausen,57,Deutschland,0.0,2.Liga
154,03/04,Daniel Calvo,19361,23,Belgien,RSC Charleroi,172,KV Kortrijk,601,Belgien,0.0,
155,03/04,Aziz Rabbah,16258,26,Marokko,RSC Charleroi,172,Ihud Bnei Sachnin,4769,Israel,0.0,
156,03/04,Ernest Oben-Etchi,24392,28,Kamerun,RSC Charleroi,172,Ihud Bnei Sachnin,4769,Israel,0.0,
157,03/04,Aleksandr Kolotilko,130539,23,Russland,RSC Charleroi,172,Neftekhimik Nizhnekamsk,3733,Russland,0.0,
158,03/04,Wilfried Godart,131833,31,Belgien,RSC Charleroi,172,AFC Tubize,3772,Belgien,0.0,
159,03/04,Ole Budtz,13042,24,Dänemark,Cercle Brügge,520,Kickers Offenbach,107,Deutschland,0.0,3.Liga
160,03/04,Sam de Meester,54035,21,Belgien,Cercle Brügge,520,KSK Maldegem,3836,Belgien,0.0,
161,03/04,Giovanni Dekeyser,25822,27,Belgien,Cercle Brügge,520,KMSK Deinze,2321,Belgien,0.0,
162,03/04,Stijn Willems,412749,22,Belgien,Cercle Brügge,520,Verbroedering Denderhoutem,9010,Belgien,0.0,
163,03/04,Kurt Morhaye,13015,26,Belgien,Heusden-Zolder SK,1417,KVK Tienen,3315,Belgien,0.0,
164,03/04,Sotiris Kostoulas,18428,28,Griechenland,Heusden-Zolder SK,1417,KFC Dessel Sport,1910,Belgien,0.0,
165,03/04,Ilir Caushllari,142987,28,Albanien,Heusden-Zolder SK,1417,KFC Dessel Sport,1910,Belgien,0.0,
166,03/04,Robin Stroobants,124689,23,Belgien,Heusden-Zolder SK,1417,K. Overpelt-Lommel United ,5026,Belgien,0.0,
167,03/04,Geert Coninx,33113,24,Belgien,Heusden-Zolder SK,1417,Bocholt VV,6344,Belgien,0.0,
168,03/04,Georgios Basiakos,20289,28,Belgien,Heusden-Zolder SK,1417,K Patro Maasmechelen,3225,Belgien,0.0,
169,03/04,Ümit Bilican,139644,22,Belgien,Heusden-Zolder SK,1417,Adanaspor,6,Türkei,0.0,1.Liga
170,03/04,Davide D'Angelo,411789,21,Belgien,Heusden-Zolder SK,1417,KSK Tongeren (-2014),3077,Belgien,0.0,
171,04/05,Ki-hyeon Seol,9606,25,Südkorea,RSC Anderlecht,58,Wolverhampton Wanderers,543,England,1800000.0,2.Liga
172,04/05,Marc Hendrikx,9600,30,Belgien,RSC Anderlecht,58,KSC Lokeren (- 2020),498,Belgien,450000.0,1.Liga
173,04/05,Olivier Doll,9589,31,Belgien,RSC Anderlecht,58,KSC Lokeren (- 2020),498,Belgien,0.0,1.Liga
174,04/05,Bengt Saeternes,9660,29,Norwegen,FC Brügge,2282,SK Brann,1100,Norwegen,680000.0,1.Liga
175,04/05,Karel Geraerts,9643,22,Belgien,FC Brügge,2282,Standard Lüttich,3057,Belgien,135000.0,1.Liga
176,04/05,Jimmy De Wulf,13053,24,Belgien,FC Brügge,2282,Cercle Brügge,520,Belgien,100000.0,1.Liga
177,04/05,Tim Smolders,9665,23,Belgien,FC Brügge,2282,RBC Roosendaal,1227,Niederlande,0.0,1.Liga
178,04/05,Alin Stoica,9669,25,Rumänien,FC Brügge,2282,AC Siena,1387,Italien,0.0,1.Liga
179,04/05,Andrés Mendoza,9650,26,Peru,FC Brügge,2282,Metalurg Donetsk (- 2015),2783,Ukraine,0.0,1.Liga
180,04/05,Dejan Nemec,15805,27,Slowenien,FC Brügge,2282,NK Domzale,6248,Slowenien,0.0,
181,04/05,Fabián Carini,13444,24,Uruguay,Standard Lüttich,3057,Juventus Turin,506,Italien,5200000.0,1.Liga
182,04/05,Emile Mpenza,272,25,Belgien,Standard Lüttich,3057,Hamburger SV,41,Deutschland,2500000.0,1.Liga
183,04/05,Önder Turaci,13492,22,Türkei,Standard Lüttich,3057,Fenerbahce,36,Türkei,1700000.0,1.Liga
184,04/05,Roberto Bisconti,13438,31,Belgien,Standard Lüttich,3057,OGC Nizza,417,Frankreich,800000.0,1.Liga
185,04/05,Joseph Enakarhire,13458,21,Nigeria,Standard Lüttich,3057,Sporting Lissabon,336,Portugal,750000.0,1.Liga
186,04/05,Dennis Souza,6251,24,Brasilien,Standard Lüttich,3057,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
187,04/05,Jari Niemi,15777,27,Finnland,Standard Lüttich,3057,VV St. Truiden,475,Belgien,0.0,1.Liga
188,04/05,Jinks Dimvula,13450,21,Belgien,Standard Lüttich,3057,KSK Ronse,3736,Belgien,0.0,
189,04/05,Mohamed El Yamani,13456,22,Ägypten,Standard Lüttich,3057,Zamalek SC,664,Ägypten,0.0,1.Liga
190,04/05,Danny Boffin,13272,38,Belgien,Standard Lüttich,3057,VV Nieuwerkerken,64371,Belgien,0.0,
191,04/05,Jurgen Cavens,13445,25,Belgien,Standard Lüttich,3057,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
192,04/05,Dimitri Habran,13461,28,Belgien,Standard Lüttich,3057,KV Oostende,2861,Belgien,0.0,1.Liga
193,04/05,Björn Helge Riise,13485,21,Norwegen,Standard Lüttich,3057,FC Molenbeek Brüssel Strombeek,3898,Belgien,0.0,1.Liga
194,04/05,Papy Kimoto,13470,27,DR Kongo,Standard Lüttich,3057,VV St. Truiden,475,Belgien,0.0,1.Liga
195,04/05,Mustapha Oussalah,13483,22,Marokko,Standard Lüttich,3057,KAA Gent,157,Belgien,0.0,1.Liga
196,04/05,Mbo Mpenza,9882,27,Belgien,Excelsior Mouscron (- 2009),1433,RSC Anderlecht,58,Belgien,1500000.0,1.Liga
197,04/05,Luigi Pieroni,13349,23,Belgien,Excelsior Mouscron (- 2009),1433,AJ Auxerre,290,Frankreich,1250000.0,1.Liga
198,04/05,Steve Dugardein,13304,30,Belgien,Excelsior Mouscron (- 2009),1433,SM Caen,1162,Frankreich,500000.0,1.Liga
199,04/05,Christophe Grégoire,13313,24,Belgien,Excelsior Mouscron (- 2009),1433,RSC Anderlecht,58,Belgien,300000.0,1.Liga
200,04/05,Abdoulaye Soumaré,18305,24,Frankreich,Excelsior Mouscron (- 2009),1433,KSV Roeselare (- 2020),2977,Belgien,0.0,
201,04/05,Tresor Empoke,13307,21,Frankreich,Excelsior Mouscron (- 2009),1433,SWI Harelbeke,10370,Belgien,0.0,
202,04/05,Stephen Laybutt,13324,26,Australien,Excelsior Mouscron (- 2009),1433,KAA Gent,157,Belgien,0.0,1.Liga
203,04/05,Dennis Duinslaeger,13305,22,Belgien,Excelsior Mouscron (- 2009),1433,Royal Antwerpen FC,1096,Belgien,0.0,
204,04/05,Claude N´Gantchéa,89636,17,Kamerun,Excelsior Mouscron (- 2009),1433,LOSC Lille,1082,Frankreich,0.0,1.Liga
205,04/05,Filston Mongu,199417,22,DR Kongo,Excelsior Mouscron (- 2009),1433,Universitatea Craiova,1007,Rumänien,0.0,1.Liga
206,04/05,Marc Schaessens,13119,36,Belgien,Excelsior Mouscron (- 2009),1433,RAEC Mons (- 2015),1411,Belgien,0.0,1.Liga
207,04/05,Didier Zokora,13389,23,Elfenbeinküste,KRC Genk,1184,AS Saint-Étienne,618,Frankreich,1200000.0,1.Liga
208,04/05,Cédric Roussel,10431,26,Belgien,KRC Genk,1184,Rubin Kazan,2698,Russland,1100000.0,1.Liga
