,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1160,16/17,Daniel Offenbacher,83505,24,Österreich,SK Sturm Graz,122,Wolfsberger AC,4441,Österreich,0.0,1.Liga
1161,16/17,Christian Klem,58948,25,Österreich,SK Sturm Graz,122,Wolfsberger AC,4441,Österreich,0.0,1.Liga
1162,16/17,Tanju Kayhan,56026,26,Österreich,SK Sturm Graz,122,Göztepe,1467,Türkei,0.0,2.Liga
1163,16/17,David Schnaderbeck,140158,24,Österreich,SK Sturm Graz,122,SV Lebring,21429,Österreich,0.0,4.Liga
1164,16/17,Danijel Klaric,184425,21,Kroatien,SK Sturm Graz,122,Fidelis Andria,4085,Italien,0.0,3.Liga
1165,16/17,Issiaka Ouedraogo,81130,27,Burkina Faso,Wolfsberger AC,4441,Hatta Club,17195,Vereinigte Arabische Emirate,300000.0,1.Liga
1166,16/17,Manuel Seidl,56052,27,Österreich,Wolfsberger AC,4441,SV Mattersburg,856,Österreich,0.0,1.Liga
1167,16/17,Ibrahim Bingöl,155052,22,Österreich,Wolfsberger AC,4441,Keciörengücü,12388,Türkei,0.0,3.Liga
1168,16/17,Roland Putsche,80223,25,Österreich,Wolfsberger AC,4441,Cape Town City FC ,2303,Südafrika,0.0,1.Liga
1169,16/17,Carlos Silvio,38192,31,Brasilien,Wolfsberger AC,4441,FC Winterthur,242,Schweiz,0.0,2.Liga
1170,16/17,Michael Berger,106141,26,Österreich,Wolfsberger AC,4441,Floridsdorfer AC,7443,Österreich,0.0,2.Liga
1171,16/17,Petar Filipovic,85922,25,Deutschland,SV Ried,266,FK Austria Wien,14,Österreich,300000.0,1.Liga
1172,16/17,Manuel Gavilán,67537,25,Spanien,SV Ried,266,CD Eldense,12567,Spanien,0.0,3.Liga
1173,16/17,Markus Schöller,163686,21,Österreich,SV Ried,266,SV Schalding-Heining,9624,Deutschland,0.0,4.Liga
1174,16/17,Daniel Sikorski,30615,28,Österreich,SV Ried,266,FK Khimki,3719,Russland,0.0,2.Liga
1175,16/17,Niklas Kölbl,296511,18,Österreich,SV Ried,266,SPG FC Pasching/LASK Linz Juniors,935,Österreich,0.0,3.Liga
1176,16/17,Michele Polverino,19863,31,Liechtenstein,SV Ried,266,FC Rapperswil-Jona,8463,Schweiz,0.0,3.Liga
1177,16/17,Julian Baumgartner,158084,21,Österreich,SV Ried,266,SV Wallern,2232,Österreich,0.0,4.Liga
1178,16/17,Jakob Kreuzer,159582,21,Österreich,SV Ried,266,FC Blau-Weiß Linz,2157,Österreich,0.0,2.Liga
1179,16/17,Denis Streker,132323,25,Deutschland,SV Ried,266,FSV Frankfurt,293,Deutschland,0.0,3.Liga
1180,16/17,Luca Mayr-Fälten,202415,20,Österreich,SV Ried,266,South Carolina Gamecocks (University of SC),9781,Vereinigte Staaten,0.0,
1181,16/17,Felix Roth,38439,28,Deutschland,SCR Altach,3551,SC Freiburg II,245,Deutschland,0.0,5.Liga
1182,16/17,Alexander Pöllhuber,18727,31,Österreich,SCR Altach,3551,SK Bischofshofen,4436,Österreich,0.0,4.Liga
1183,16/17,Dominik Hofbauer,49718,25,Österreich,SCR Altach,3551,Arka Gdynia,6107,Polen,0.0,1.Liga
1184,16/17,Martin Schwärzler,156704,21,Österreich,SCR Altach,3551,FC Bizau,9815,Österreich,0.0,4.Liga
1185,16/17,Mihret Topcagic,53522,28,Österreich,SCR Altach,3551,Wolfsberger AC,4441,Österreich,0.0,1.Liga
1186,16/17,César Ortiz,68896,27,Spanien,SCR Altach,3551,SV Mattersburg,856,Österreich,0.0,1.Liga
1187,16/17,Manuel Prietl,152317,24,Österreich,SV Mattersburg,856,Arminia Bielefeld,10,Deutschland,0.0,2.Liga
1188,16/17,Ingo Klemen,40723,29,Österreich,SV Mattersburg,856,SV Stripfing,20296,Österreich,0.0,4.Liga
1189,16/17,Alexander Taschner,167352,21,Österreich,SV Mattersburg,856,SV Stegersbach,9128,Österreich,0.0,4.Liga
1190,16/17,Cheikhou Dieng,225536,22,Senegal,SKN St. Pölten,2662,Basaksehir FK,6890,Türkei,500000.0,1.Liga
1191,16/17,Burak Yilmaz,164148,21,Österreich,SKN St. Pölten,2662,SK Austria Klagenfurt,28760,Österreich,0.0,3.Liga
1192,16/17,Tomasz Wisio,3013,35,Polen,SKN St. Pölten,2662,GKS Katowice,6456,Polen,0.0,2.Liga
1193,16/17,Andreas Dober,16158,30,Österreich,SKN St. Pölten,2662,SK Rapid Wien II,7001,Österreich,0.0,3.Liga
1194,16/17,Alhassane Keita,197734,24,Guinea,SKN St. Pölten,2662,CS Marítimo,1301,Portugal,0.0,1.Liga
1195,16/17,Dani Segovia,128708,31,Spanien,SKN St. Pölten,2662,Neftchi Baku,8031,Aserbaidschan,0.0,1.Liga
1196,16/17,Jeroen Lumu,203914,21,Niederlande,SKN St. Pölten,2662,Samsunspor,152,Türkei,0.0,2.Liga
1197,16/17,Michael Drga,163292,21,Österreich,SKN St. Pölten,2662,SV Mattersburg II (-2020),7557,Österreich,0.0,4.Liga
1198,16/17,Bernd Gschweidl,167350,20,Österreich,SKN St. Pölten,2662,SC Wiener Neustadt,17444,Österreich,0.0,2.Liga
1199,16/17,Mark Prettenthaler,28949,33,Österreich,SKN St. Pölten,2662,SC Mannsdorf,19578,Österreich,0.0,3.Liga
1200,16/17,Patrick Schagerl,129030,23,Österreich,SKN St. Pölten,2662,SV Kapfenberg,2394,Österreich,0.0,2.Liga
1201,16/17,Oliver Markoutz,159116,21,Österreich,SKN St. Pölten,2662,Floridsdorfer AC,7443,Österreich,0.0,2.Liga
1202,16/17,Christian Hayden,151193,22,Österreich,SKN St. Pölten,2662,SK Austria Klagenfurt,28760,Österreich,0.0,3.Liga
1203,16/17,Andree Neumayer,241817,20,Österreich,SKN St. Pölten,2662,SV Würmla,7002,Österreich,0.0,4.Liga
1204,16/17,Sebastian Starkl,199479,20,Österreich,SKN St. Pölten,2662,Kremser SC,2082,Österreich,0.0,4.Liga
1205,16/17,Florian Mader,2881,34,Österreich,SKN St. Pölten,2662,WSG Wattens,2446,Österreich,0.0,2.Liga
1206,16/17,Bartolomej Kuru,6859,29,Österreich,SKN St. Pölten,2662,ASK-BSC Bruck/Leitha,14601,Österreich,0.0,4.Liga
1207,16/17,Kai Heerings,86270,27,Niederlande,SKN St. Pölten,2662,FC 08 Homburg,459,Deutschland,0.0,4.Liga
1208,16/17,Jannick Schibany,106871,23,Österreich,SKN St. Pölten,2662,First Vienna FC,2364,Österreich,0.0,3.Liga
1209,17/18,Wanderson,236202,22,Brasilien,Red Bull Salzburg,409,FK Krasnodar,16704,Russland,8000000.0,1.Liga
1210,17/18,Konrad Laimer,223967,20,Österreich,Red Bull Salzburg,409,RasenBallsport Leipzig,23826,Deutschland,7000000.0,1.Liga
1211,17/18,Paulo Miranda,80499,29,Brasilien,Red Bull Salzburg,409,Grêmio Porto Alegre,210,Brasilien,800000.0,1.Liga
1212,17/18,Christian Schwegler,4931,33,Schweiz,Red Bull Salzburg,409,FC Luzern,434,Schweiz,0.0,1.Liga
1213,17/18,Ante Roguljic,226090,21,Kroatien,Red Bull Salzburg,409,Pafos FC,45457,Zypern,0.0,1.Liga
1214,17/18,Michael Brandner,159095,22,Österreich,Red Bull Salzburg,409,SC Wiener Neustadt,17444,Österreich,0.0,2.Liga
1215,17/18,Lawrence Ati Zigi,254285,20,Ghana,Red Bull Salzburg,409,FC Sochaux-Montbéliard,750,Frankreich,0.0,2.Liga
