,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1984,12/13,Anselmo,33999,28,Portugal,Rio Ave FC,2425,Tractor Sazi FC,12935,Iran,0,1.Liga
1985,12/13,Bruno China,23307,29,Portugal,Rio Ave FC,2425,Académica Coimbra,2990,Portugal,0,1.Liga
1986,12/13,João Tomás,13150,37,Portugal,Rio Ave FC,2425,Recreativo do Libolo,26740,Angola,0,
1987,12/13,Feliz,168672,23,Portugal,Rio Ave FC,2425,GD Ribeirão,6144,Portugal,0,
1988,12/13,Jonathan Bru,18910,27,Mauritius,Moreirense FC,979,Melbourne Victory,7006,Australien,0,1.Liga
1989,12/13,Bruno Jorge,22435,27,Portugal,Moreirense FC,979,SC Beira-Mar,1436,Portugal,0,1.Liga
1990,12/13,Vítor Pinto,40557,26,Portugal,Moreirense FC,979,SC Freamunde,2421,Portugal,0,
1991,12/13,Robson,128029,24,Brasilien,Moreirense FC,979,FC Penafiel,3327,Portugal,0,
1992,12/13,Bruno Moreira,56183,24,Portugal,Moreirense FC,979,CD Nacional,982,Portugal,0,1.Liga
1993,12/13,Chico Gomes,172173,24,Portugal,Moreirense FC,979,Portimonense SC,7378,Portugal,0,
1994,12/13,Miguel Oliveira,36210,28,Portugal,Moreirense FC,979,FC Arouca,8024,Portugal,0,
1995,12/13,André Luiz,186357,27,Brasilien,Moreirense FC,979,Fortaleza Esporte Clube,10870,Brasilien,0,
1996,12/13,Césinha,22945,32,Brasilien,Moreirense FC,979,Petrolul Ploiesti,9465,Rumänien,0,1.Liga
1997,12/13,Júlio César,45376,28,Brasilien,Moreirense FC,979,CD Feirense,3349,Portugal,0,
1998,12/13,Luís Pinto,158401,30,Portugal,Moreirense FC,979,FC Arouca,8024,Portugal,0,
1999,12/13,Pica,124668,26,Portugal,Moreirense FC,979,CD Tondela,7179,Portugal,0,
2000,12/13,João Vicente,158400,27,Kap Verde,Moreirense FC,979,FC Arouca,8024,Portugal,0,
2001,12/13,Tiago Carneiro,14376,28,Portugal,Moreirense FC,979,CD Tondela,7179,Portugal,0,
2002,13/14,Nemanja Matić,74683,25,Serbien,Benfica Lissabon,294,FC Chelsea,631,England,25000000 ,1.Liga
2003,13/14,Roberto,37403,27,Spanien,Benfica Lissabon,294,Atlético Madrid,13,Spanien,6000000 ,1.Liga
2004,13/14,Lorenzo Melgarejo,127822,23,Paraguay,Benfica Lissabon,294,Kuban Krasnodar (-2018),2439,Russland,5000000 ,1.Liga
2005,13/14,Nolito,70934,26,Spanien,Benfica Lissabon,294,Celta Vigo,940,Spanien,4000000 ,1.Liga
2006,13/14,Rodrigo Mora,76718,25,Uruguay,Benfica Lissabon,294,CA River Plate,209,Argentinien,3500000 ,1.Liga
2007,13/14,Rodrigo Mora,76718,25,Uruguay,Benfica Lissabon,294,CA River Plate,209,Argentinien,3500000 ,1.Liga
2008,13/14,Djaniny,197170,22,Kap Verde,Benfica Lissabon,294,CD Nacional,982,Portugal,1200000 ,1.Liga
2009,13/14,Pablo Aimar,3411,33,Argentinien,Benfica Lissabon,294,Johor Darul Ta'zim,15817,Malaysia,0,
2010,13/14,José Luis Fernández,75407,25,Argentinien,Benfica Lissabon,294,CD Godoy Cruz Antonio Tomba,12574,Argentinien,0,1.Liga
2011,13/14,José Luis Fernández,75407,25,Argentinien,Benfica Lissabon,294,CD Godoy Cruz Antonio Tomba,12574,Argentinien,0,1.Liga
2012,13/14,Nuno Coelho,46717,25,Portugal,Benfica Lissabon,294,FC Arouca,8024,Portugal,0,1.Liga
2013,13/14,David Simão,70359,23,Portugal,Benfica Lissabon,294,FC Arouca,8024,Portugal,0,1.Liga
2014,13/14,Miguel Vítor,57814,24,Israel,Benfica Lissabon,294,PAOK Thessaloniki,1091,Griechenland,0,1.Liga
2015,13/14,Felipe Menezes,53757,25,Brasilien,Benfica Lissabon,294,SE Palmeiras São Paulo,1023,Brasilien,0,1.Liga
2016,13/14,Hugo Vieira,124286,25,Portugal,Benfica Lissabon,294,SC Braga,1075,Portugal,0,1.Liga
2017,13/14,Da Silva,190192,25,Brasilien,Benfica Lissabon,294,Gil Vicente FC,2424,Portugal,0,1.Liga
2018,13/14,Bruma,139396,18,Portugal,Sporting Lissabon,336,Galatasaray,141,Türkei,13000000 ,1.Liga
2019,13/14,Ricky van Wolfswinkel,41355,24,Niederlande,Sporting Lissabon,336,Norwich City,1123,England,10000000 ,1.Liga
2020,13/14,Tiago Ilori,177859,20,Portugal,Sporting Lissabon,336,FC Liverpool,31,England,7500000 ,1.Liga
2021,13/14,Santiago Arias,120443,21,Kolumbien,Sporting Lissabon,336,PSV Eindhoven,383,Niederlande,1930000 ,1.Liga
