,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1266,16/17,Adama Guira,95431,28,Burkina Faso,SönderjyskE,5817,RC Lens,826,Frankreich,350000,2.Liga
1267,16/17,Erik Nissen,443322,19,Dänemark,SönderjyskE,5817,Kolding IF,12275,Dänemark,0,3.Liga
1268,16/17,João Pereira,72836,26,Portugal,SönderjyskE,5817,Odense Boldklub,173,Dänemark,0,1.Liga
1269,16/17,Jens Rinke,48895,26,Dänemark,SönderjyskE,5817,Silkeborg IF,1177,Dänemark,0,1.Liga
1270,16/17,Thomas Dalgaard,40022,32,Dänemark,SönderjyskE,5817,Vendsyssel FF,19657,Dänemark,0,2.Liga
1271,16/17,Sebastian Sommer,371869,20,Dänemark,SönderjyskE,5817,Kolding IF,12275,Dänemark,0,3.Liga
1272,16/17,Sören Mussmann,182305,23,Dänemark,SönderjyskE,5817,FC Pro Vercelli 1892,26789,Italien,0,2.Liga
1273,16/17,Andreas Oggesen,221916,22,Dänemark,SönderjyskE,5817,FC Fredericia,5776,Dänemark,0,2.Liga
1274,16/17,Emmanuel Okwi,182200,24,Uganda,SönderjyskE,5817,SC Villa Kampala,18778,Uganda,0,
1275,16/17,Simon Kroon,189989,23,Schweden,SönderjyskE,5817,FC Midtjylland,865,Dänemark,0,Playoff/Relegation
1276,16/17,Janus Drachmann,50580,28,Dänemark,SönderjyskE,5817,FC Midtjylland,865,Dänemark,0,Playoff/Relegation
1277,16/17,Marc Dal Hende,126610,26,Dänemark,SönderjyskE,5817,FC Midtjylland,865,Dänemark,0,Playoff/Relegation
1278,16/17,Pione Sisto,252641,21,Dänemark,FC Midtjylland,865,Celta Vigo,940,Spanien,6000000,1.Liga
1279,16/17,Vaclav Kadlec,91423,24,Tschechien,FC Midtjylland,865,AC Sparta Prag,197,Tschechien,2700000,1.Liga
1280,16/17,Kristoffer Olsson,193592,21,Schweden,FC Midtjylland,865,AIK Solna,272,Schweden,1000000,1.Liga
1281,16/17,Patrick Banggaard,186557,22,Dänemark,FC Midtjylland,865,SV Darmstadt 98,105,Deutschland,600000,1.Liga
1282,16/17,Petter Andersson,23989,31,Schweden,FC Midtjylland,865,Hammarby IF,1059,Schweden,0,1.Liga
1283,16/17,Patryk Wolanski,199305,25,Polen,FC Midtjylland,865,AC Horsens,2414,Dänemark,0,1.Liga
1284,16/17,Marcos Ureña,118074,26,Costa Rica,FC Midtjylland,865,Bröndby IF,206,Dänemark,0,Playoff/Relegation
1285,16/17,Daniel Royer,74762,26,Österreich,FC Midtjylland,865,New York Red Bulls,623,Vereinigte Staaten,0,
1286,16/17,Riza Durmisi,135208,22,Dänemark,Bröndby IF,206,Real Betis Sevilla,150,Spanien,2000000,1.Liga
1287,16/17,Andrew Hjulsager,167798,22,Dänemark,Bröndby IF,206,Celta Vigo,940,Spanien,1200000,1.Liga
1288,16/17,Magnus Eriksson,75554,26,Schweden,Bröndby IF,206,Djurgårdens IF,1044,Schweden,400000,1.Liga
1289,16/17,David Boysen,78514,25,Dänemark,Bröndby IF,206,Roda JC Kerkrade,192,Niederlande,300000,1.Liga
1290,16/17,Dario Dumic,78818,24,Bosnien-Herzegowina,Bröndby IF,206,NEC Nijmegen,467,Niederlande,0,1.Liga
1291,16/17,José Núñez,139440,28,Paraguay,Bröndby IF,206,Club Nacional Asunción,7098,Paraguay,0,
1292,16/17,Martin Albrechtsen,14960,36,Dänemark,Bröndby IF,206,AC Horsens,2414,Dänemark,0,1.Liga
1293,16/17,Seok-yeong Yun,126643,26,Südkorea,Bröndby IF,206,Kashiwa Reysol,6632,Japan,0,1.Liga
1294,16/17,Daniel Stückler,283239,19,Dänemark,Bröndby IF,206,HB Köge,23297,Dänemark,0,2.Liga
1295,16/17,Jonas Borring,22479,31,Dänemark,Bröndby IF,206,FC Midtjylland,865,Dänemark,0,Playoff/Relegation
1296,16/17,Martin Örnskov,22474,30,Dänemark,Bröndby IF,206,Lyngby BK,369,Dänemark,0,Playoff/Relegation
1297,16/17,Andreas Hansen,162101,20,Dänemark,Bröndby IF,206,HB Köge,23297,Dänemark,0,2.Liga
1298,16/17,Jesper Juelsgaard,20313,27,Dänemark,Bröndby IF,206,Aarhus GF,678,Dänemark,0,1.Liga
1299,16/17,Elbasan Rashani,149579,23,Kosovo,Bröndby IF,206,Rosenborg BK,195,Norwegen,0,1.Liga
1300,16/17,Marcos Ureña,118074,26,Costa Rica,Bröndby IF,206,San Jose Earthquakes,218,Vereinigte Staaten,0,
1301,16/17,Christian Jakobsen,256186,23,Dänemark,Bröndby IF,206,SönderjyskE,5817,Dänemark,0,Playoff/Relegation
1302,16/17,Christian Bassogog,374281,21,Kamerun,Aalborg BK,1053,Henan Jianye,9982,China,6000000,1.Liga
1303,16/17,Lukas Spalvis,155960,21,Litauen,Aalborg BK,1053,Sporting Lissabon,336,Portugal,1610000,1.Liga
1304,16/17,Nicolaj Thomsen,201497,23,Dänemark,Aalborg BK,1053,FC Nantes,995,Frankreich,600000,1.Liga
1305,16/17,Mathias Thrane,229797,22,Dänemark,Aalborg BK,1053,Odense Boldklub,173,Dänemark,0,1.Liga
1306,16/17,Asger Bust,369672,19,Dänemark,Aalborg BK,1053,Thisted FC,9023,Dänemark,0,3.Liga
1307,16/17,Rasmus Jönsson,72457,26,Schweden,Aalborg BK,1053,Odense Boldklub,173,Dänemark,0,1.Liga
1308,16/17,Andreas Bruhn,222972,22,Dänemark,Aalborg BK,1053,Viborg FF,1063,Dänemark,0,1.Liga
1309,16/17,Viktor Ahlmann,204143,21,Dänemark,Aalborg BK,1053,Fram Larvik,35030,Norwegen,0,3.Liga
1310,16/17,Kenneth Emil Petersen,22917,31,Dänemark,Aalborg BK,1053,Odense Boldklub,173,Dänemark,0,1.Liga
1311,16/17,Gilli Sörensen,95990,24,Färöer,Aalborg BK,1053,SK Brann,1100,Norwegen,0,1.Liga
1312,16/17,Moses Opondo,369678,19,Uganda,Aalborg BK,1053,Vendsyssel FF,19657,Dänemark,0,2.Liga
1313,16/17,Mikael Ishak,153637,23,Schweden,Randers FC,5724,1.FC Nürnberg,4,Deutschland,330000,2.Liga
1314,16/17,Marko Mitrović,129557,24,Schweden,Randers FC,5724,SönderjyskE,5817,Dänemark,0,Playoff/Relegation
1315,16/17,Moussa Maazou,68203,27,Niger,Randers FC,5724,AC Ajaccio,1147,Frankreich,0,2.Liga
1316,16/17,Kasper Junker,264576,22,Dänemark,Randers FC,5724,Aarhus GF,678,Dänemark,0,1.Liga
1317,16/17,Christian Keller,22176,35,Dänemark,Randers FC,5724,Viborg FF,1063,Dänemark,0,1.Liga
1318,16/17,Jack Duncan,171382,23,Australien,Randers FC,5724,Newcastle United Jets,5551,Australien,0,1.Liga
1319,16/17,Jeppe Tverskov,257324,23,Dänemark,Randers FC,5724,Odense Boldklub,173,Dänemark,0,1.Liga
1320,16/17,Karl-Johan Johnsson,112822,26,Schweden,Randers FC,5724,EA Guingamp,855,Frankreich,0,1.Liga
1321,16/17,Mustafa Amini,138091,23,Australien,Randers FC,5724,Aarhus GF,678,Dänemark,0,1.Liga
1322,16/17,Mohamed El Makrini,56375,29,Niederlande,Odense Boldklub,173,Roda JC Kerkrade,192,Niederlande,150000,1.Liga
1323,16/17,Michael Törnes,43075,30,Dänemark,Odense Boldklub,173,Vitesse Arnheim,499,Niederlande,0,1.Liga
1324,16/17,Lucas Jensen,213265,21,Dänemark,Odense Boldklub,173,Hobro IK,5818,Dänemark,0,2.Liga
1325,16/17,Magnus Pedersen,288430,19,Dänemark,Odense Boldklub,173,Sogndal IL,2038,Norwegen,0,1.Liga
1326,16/17,Lasse Nielsen,107116,29,Dänemark,Odense Boldklub,173,Lech Posen,238,Polen,0,1.Liga
1327,16/17,Azer Busuladzic,106039,24,Bosnien-Herzegowina,Odense Boldklub,173,FC Dinamo 1948,312,Rumänien,0,1.Liga
1328,16/17,Rasmus Falk,89200,24,Dänemark,Odense Boldklub,173,FC Kopenhagen,190,Dänemark,0,Playoff/Relegation
1329,16/17,Anders Thomsen,204145,20,Dänemark,Odense Boldklub,173,Middelfart Boldklub,5767,Dänemark,0,3.Liga
1330,16/17,Hallgrímur Jónasson,103327,30,Island,Odense Boldklub,173,Lyngby BK,369,Dänemark,0,Playoff/Relegation
1331,16/17,Ari Freyr Skúlason,42948,29,Island,Odense Boldklub,173,KSC Lokeren (- 2020),498,Belgien,0,1.Liga
1332,16/17,Lukas Lerager,167105,22,Dänemark,Viborg FF,1063,SV Zulte Waregem,3508,Belgien,400000,1.Liga
1333,16/17,Christopher Poulsen,22467,34,Dänemark,Viborg FF,1063,Silkeborg KFUM,5734,Dänemark,0,
1334,16/17,Andreas Bruhn,222972,22,Dänemark,Viborg FF,1063,Randers FC,5724,Dänemark,0,1.Liga
1335,16/17,Mikkel Rask,22920,33,Dänemark,Viborg FF,1063,Aarhus GF,678,Dänemark,0,1.Liga
1336,16/17,Donny Gorter,56534,28,Niederlande,Viborg FF,1063,ADO Den Haag,1268,Niederlande,0,1.Liga
1337,16/17,Jeff Mensah,133810,24,Dänemark,Viborg FF,1063,IL Hödd,8995,Norwegen,0,3.Liga
1338,16/17,Patrick Bang Nielsen,202622,27,Dänemark,Viborg FF,1063,Kjellerup IF,13208,Dänemark,0,3.Liga
1339,16/17,Sebastian Denius,325992,21,Dänemark,Viborg FF,1063,Kjellerup IF,13208,Dänemark,0,3.Liga
1340,16/17,Nicholas Gotfredsen,70554,27,Dänemark,Viborg FF,1063,Hobro IK,5818,Dänemark,0,2.Liga
1341,16/17,Sebastian Andersen,62445,27,Dänemark,Viborg FF,1063,Hobro IK,5818,Dänemark,0,2.Liga
1342,16/17,Jacob Egeris,128407,26,Dänemark,Viborg FF,1063,Vejle Boldklub,443,Dänemark,0,2.Liga
1343,16/17,Emre Mor,283223,18,Türkei,FC Nordsjaelland,2778,Borussia Dortmund,16,Deutschland,9750000,1.Liga
1344,16/17,David Moberg Karlsson,63422,22,Schweden,FC Nordsjaelland,2778,IFK Norrköping,2844,Schweden,350000,1.Liga
1345,16/17,David Jensen,78819,24,Dänemark,FC Nordsjaelland,2778,FC Utrecht,200,Niederlande,200000,1.Liga
1346,16/17,Joshua John,60312,27,Aruba,FC Nordsjaelland,2778,Bursaspor,20,Türkei,125000,1.Liga
1347,16/17,Oliver Thychosen,187077,23,Dänemark,FC Nordsjaelland,2778,Viborg FF,1063,Dänemark,100000,1.Liga
1348,16/17,Nicklas Mouritsen,293315,21,Dänemark,FC Nordsjaelland,2778,FC Roskilde,1842,Dänemark,0,2.Liga
1349,16/17,Johannes Ritter,283234,21,Dänemark,FC Nordsjaelland,2778,FC Helsingör,22110,Dänemark,0,2.Liga
1350,16/17,Martin Vingaard,23592,31,Dänemark,FC Nordsjaelland,2778,Tampa Bay Rowdies,23565,Vereinigte Staaten,0,
1351,16/17,Ramón,107973,26,Brasilien,FC Nordsjaelland,2778,SönderjyskE,5817,Dänemark,0,Playoff/Relegation
1352,16/17,Dominic Oduro,257406,21,Ghana,FC Nordsjaelland,2778,Seattle Sounders FC,9636,Vereinigte Staaten,0,
1353,16/17,Mohammad Adnan,355514,20,Pakistan,FC Nordsjaelland,2778,Arendal Fotball,36486,Norwegen,0,2.Liga
1354,16/17,Jens Jönsson,148355,23,Dänemark,Aarhus GF,678,Konyaspor,2293,Türkei,335000,1.Liga
1355,16/17,Malthe Dahl Overgaard,375777,20,Dänemark,Aarhus GF,678,Kjellerup IF,13208,Dänemark,0,3.Liga
1356,16/17,Kim Aabech,44573,33,Dänemark,Aarhus GF,678,AC Horsens,2414,Dänemark,0,1.Liga
1357,16/17,Jacob Torp,446713,19,Dänemark,Aarhus GF,678,VSK Aarhus,5842,Dänemark,0,3.Liga
1358,16/17,Jesper Lange,37635,30,Dänemark,Aarhus GF,678,Helsingborgs IF,699,Schweden,0,2.Liga
1359,16/17,Mate Vatsadze,87142,27,Georgien,Aarhus GF,678,FC Locomotive Tiflis,6365,Georgien,0,1.Liga
1360,16/17,Daniel Christensen,69132,27,Dänemark,Aarhus GF,678,KVC Westerlo,968,Belgien,0,1.Liga
1361,16/17,Lukas Fernandes,95738,23,Dänemark,Aarhus GF,678,SönderjyskE,5817,Dänemark,0,Playoff/Relegation
1362,16/17,Björn Paulsen,103428,25,Dänemark,Esbjerg fB,3426,Hammarby IF,1059,Schweden,245000,1.Liga
1363,16/17,Kevin Mensah,68983,25,Dänemark,Esbjerg fB,3426,Bröndby IF,206,Dänemark,200000,Playoff/Relegation
1364,16/17,Ryan Laursen,157626,24,Dänemark,Esbjerg fB,3426,Odense Boldklub,173,Dänemark,200000,1.Liga
1365,16/17,Mohammed Fellah,49488,27,Norwegen,Esbjerg fB,3426,FC Nordsjaelland,2778,Dänemark,0,Playoff/Relegation
1366,16/17,Casper Nielsen,148365,22,Dänemark,Esbjerg fB,3426,Odense Boldklub,173,Dänemark,0,1.Liga
1367,16/17,Daniel Stenderup,68980,27,Dänemark,Esbjerg fB,3426,FC Roskilde,1842,Dänemark,0,2.Liga
1368,16/17,Michael Jakobsen,8421,30,Dänemark,Esbjerg fB,3426,Melbourne City FC,25580,Australien,0,1.Liga
1369,16/17,Mick van Buren,189053,23,Niederlande,Esbjerg fB,3426,SK Slavia Prag,62,Tschechien,0,1.Liga
1370,16/17,Sören Andreasen,260828,20,Dänemark,Esbjerg fB,3426,ÍBV Vestmannaeyjar,8036,Island,0,1.Liga
1371,16/17,Lasse Rise,61423,30,Dänemark,Esbjerg fB,3426,Lyngby BK,369,Dänemark,0,Playoff/Relegation
1372,16/17,Emil Lyng,69905,26,Dänemark,Esbjerg fB,3426,Silkeborg IF,1177,Dänemark,0,1.Liga
1373,16/17,Magnus Lekven,41191,28,Norwegen,Esbjerg fB,3426,Vålerenga Fotball,76,Norwegen,0,1.Liga
1374,16/17,Martin Dúbravka,74960,27,Slowakei,Esbjerg fB,3426,FC Slovan Liberec,697,Tschechien,0,1.Liga
1375,16/17,Mads Kaalund,281492,19,Dänemark,Lyngby BK,369,Nyköbing FC,5733,Dänemark,0,2.Liga
1376,16/17,Jesper Blicher,62448,28,Dänemark,Lyngby BK,369,Kolding IF,12275,Dänemark,0,3.Liga
1377,16/17,Philip Rasmussen,88269,27,Dänemark,Lyngby BK,369,Oklahoma City Energy FC,38946,Vereinigte Staaten,0,
1378,16/17,Frederik Gytkjaer,72402,23,Dänemark,Lyngby BK,369,FK Haugesund,2761,Norwegen,0,1.Liga
1379,16/17,Lars Brögger,215242,28,Dänemark,Lyngby BK,369,Akademisk Boldklub,362,Dänemark,0,2.Liga
1380,16/17,Viktor Noring,74091,25,Schweden,Lyngby BK,369,Heart of Midlothian FC,43,Schottland,0,1.Liga
1381,16/17,Oke Akpoveta,194129,24,Nigeria,Lyngby BK,369,Dalkurd FF,23302,Schweden,0,2.Liga
1382,16/17,Bradley Ralani,146329,28,Südafrika,Lyngby BK,369,Helsingborgs IF,699,Schweden,0,2.Liga
1383,16/17,Mads Nordam,221875,21,Dänemark,Lyngby BK,369,BK Fremad Amager,5716,Dänemark,0,2.Liga
1384,16/17,Mads Gabel,218107,26,Dänemark,Lyngby BK,369,BK Fremad Amager,5716,Dänemark,0,2.Liga
1385,16/17,Martin Thomsen,62402,34,Dänemark,Silkeborg IF,1177,Jammerbugt FC,20108,Dänemark,0,3.Liga
