,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
913,08/09,Filip Burkhardt,24499,21,Polen,Lech Posen,238,Warta Posen,7146,Polen,0,2.Liga
914,08/09,Marcin Zajac,24575,33,Polen,Lech Posen,238,Ruch Chorzow,318,Polen,0,1.Liga
915,08/09,Mariusz Mowlik,29848,27,Polen,Polonia Warschau,2745,LKS Lodz,256,Polen,100000 ,1.Liga
916,08/09,Grzegorz Wedzynski,29831,38,Polen,Polonia Warschau,2745,Narew Ostroleka,9556,Polen,0,
917,08/09,Krzysztof Kazimierczak,16952,27,Polen,Polonia Warschau,2745,Gornik Leczna,3291,Polen,0,2.Liga
918,08/09,Krzysztof Michalski,29525,30,Polen,Polonia Warschau,2745,Stilon Gorzow Wielkopolski,12407,Polen,0,2.Liga
919,08/09,Piotr Kosiorowski,33397,27,Polen,Polonia Warschau,2745,Dolcan Zabki,4892,Polen,0,2.Liga
920,08/09,Piotr Piechniak,24566,31,Polen,Polonia Warschau,2745,APO Levadiakos,2672,Griechenland,0,1.Liga
921,08/09,Sascha Yunisoglu,48612,23,Aserbaidschan,Polonia Warschau,2745,FK Baku,10693,Aserbaidschan,0,
922,08/09,Piotr Kulpaka,63454,24,Polen,Polonia Warschau,2745,Stomil Olsztyn,9055,Polen,0,
