,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1493,13/14,Radek Petr,59363,27,Tschechien,FC Zbrojovka Brünn,5225,SK Hanacka Slavia Kromeriz,3795,Tschechien,0,
1494,13/14,Rostislav Samanek,63970,23,Tschechien,FC Zbrojovka Brünn,5225,FK Banik Sokolov,11117,Tschechien,0,2.Liga
1495,13/14,Radek Buchta,188219,24,Tschechien,FC Zbrojovka Brünn,5225,1.SC Znojmo FK,13716,Tschechien,0,1.Liga
1496,13/14,Lukas Michna,119609,23,Tschechien,FC Zbrojovka Brünn,5225,FC Slovan Rosice,36862,Tschechien,0,
1497,13/14,Lukas Krecek,124126,27,Tschechien,FC Zbrojovka Brünn,5225,SK Roudnice nad Labem,6379,Tschechien,0,
1498,13/14,Marian Kovar,218378,19,Tschechien,1.FC Slovacko,5544,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1499,13/14,Ladislav Volesak,26916,29,Tschechien,1.FC Slovacko,5544,1.FK Pribram,2598,Tschechien,0,1.Liga
1500,13/14,Josef Ctvrtnicek,178785,23,Tschechien,1.FC Slovacko,5544,MFK Vyskov,13753,Tschechien,0,
1501,13/14,Lukas Opiela,35627,27,Slowakei,FK Mlada Boleslav,5546,FK Senica,6163,Slowakei,0,1.Liga
1502,13/14,Ivo Taborsky,21128,28,Tschechien,FK Mlada Boleslav,5546,FK Teplice,814,Tschechien,0,1.Liga
1503,13/14,Liridon Krasniqi,93541,21,Malaysia,FK Mlada Boleslav,5546,Ankaraspor,2944,Türkei,0,2.Liga
1504,13/14,Petr Johana,9709,38,Tschechien,FK Mlada Boleslav,5546,FK Banik Most,797,Tschechien,0,2.Liga
1505,13/14,Adrian Rolko,46069,34,Tschechien,FK Mlada Boleslav,5546,FC Hradec Kralove,1897,Tschechien,0,2.Liga
1506,13/14,Jiri Jeslinek,35633,26,Tschechien,FK Mlada Boleslav,5546,Tobol Kostanay,10481,Kasachstan,0,
1507,13/14,Igor Obert,74832,31,Slowakei,FC Vysocina Jihlava,7975,Zemplin Michalovce,13744,Slowakei,0,2.Liga
1508,13/14,Peter Cvirik,25037,34,Slowakei,FC Vysocina Jihlava,7975,OFC Russel Gabcikovo,40683,Slowakei,0,
1509,13/14,Tomas Sedlacek,26910,32,Tschechien,FC Vysocina Jihlava,7975,SK Prevysov,40275,Tschechien,0,
1510,13/14,Jan Prochazka,194469,22,Tschechien,FC Vysocina Jihlava,7975,FC Slavoj Vysehrad,18858,Tschechien,0,
1511,13/14,Petr Filip,139346,24,Tschechien,FC Vysocina Jihlava,7975,UFC Obritz,31999,Österreich,0,
1512,13/14,Martin Matiasek,142128,22,Tschechien,FC Vysocina Jihlava,7975,HFK Trebic,19004,Tschechien,0,
1513,13/14,Marek Heinz,306,36,Tschechien,1.SC Znojmo FK,13716,1.HFK Olomouc,6475,Tschechien,0,
1514,13/14,Zdenek Micka,157582,25,Tschechien,1.SC Znojmo FK,13716,TJ Sokol Tasovice,58943,Tschechien,0,
1515,13/14,Tomas Oklestek,62859,26,Tschechien,1.SC Znojmo FK,13716,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1516,13/14,Jiri Zifcak,180567,24,Tschechien,1.SC Znojmo FK,13716,SC Retz,12208,Österreich,0,3.Liga
1517,13/14,Dominik Silinger,260067,21,Tschechien,1.SC Znojmo FK,13716,MSK Breclav,18850,Tschechien,0,
1518,14/15,Martin Kolar,9601,30,Tschechien,Bohemians Prag 1905,715,FC Elseremo Brumov,21720,Tschechien,0,
1519,14/15,Erich Brabec,15671,37,Tschechien,Bohemians Prag 1905,715,FC Slovan Liberec,697,Tschechien,0,1.Liga
1520,14/15,Petr Nerad,181622,20,Tschechien,Bohemians Prag 1905,715,FC Vysocina Jihlava,7975,Tschechien,0,1.Liga
1521,14/15,Roman Potocny,179240,23,Tschechien,Bohemians Prag 1905,715,SK Sokol Brozany,17970,Tschechien,0,
1522,14/15,Dusan Melicharek,37061,31,Tschechien,1.FC Slovacko,5544,NK Inter Zapresic,918,Kroatien,0,2.Liga
1523,14/15,Vaclav Ondrejka,64325,26,Tschechien,1.FC Slovacko,5544,SK Spartak Hulin,24510,Tschechien,0,
1524,14/15,Jan Trousil,36421,38,Tschechien,1.FC Slovacko,5544,MFK Karvina,13726,Tschechien,0,2.Liga
1525,14/15,Lukas Kuban,62850,27,Tschechien,1.FC Slovacko,5544,FK Fotbal Trinec,804,Tschechien,0,2.Liga
1526,14/15,Jan Lukas,199843,25,Tschechien,1.FC Slovacko,5544,FK Fotbal Trinec,804,Tschechien,0,2.Liga
1527,14/15,Jaroslav Stary,144774,26,Tschechien,1.FC Slovacko,5544,FC Graffin Vlasim,13299,Tschechien,0,2.Liga
1528,14/15,Tomas Josl,80798,29,Tschechien,FC Vysocina Jihlava,7975,NorthEast United FC,45276,Indien,0,1.Liga
1529,14/15,Karol Karlik,74942,28,Slowakei,FC Vysocina Jihlava,7975,Otelul Galati,4959,Rumänien,0,1.Liga
1530,14/15,Vaclav Kolousek,17105,38,Tschechien,FC Vysocina Jihlava,7975,SV Weitra,19601,Österreich,0,
1531,14/15,Vlastimil Vidlicka,26891,33,Tschechien,FC Vysocina Jihlava,7975,FK Chmel Blsany,135,Tschechien,0,
1532,14/15,Arnold Simonek,79243,24,Slowakei,FC Vysocina Jihlava,7975,OFK 1948 Velky Lapas,20074,Slowakei,0,
1533,14/15,Marek Sichor,157584,23,Tschechien,FC Vysocina Jihlava,7975,FC Banik Ostrau,377,Tschechien,0,1.Liga
1534,14/15,Christian Irobiso,213351,21,Nigeria,FC Vysocina Jihlava,7975,SC Farense,4294,Portugal,0,2.Liga
1535,14/15,Lukas Masopust,234153,21,Tschechien,FC Vysocina Jihlava,7975,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1536,14/15,Tomas Oklestek,62859,27,Tschechien,FK Baumit Jablonec,1322,1.SC Znojmo FK,13716,Tschechien,0,2.Liga
1537,14/15,Lukas Zoubele,63067,29,Tschechien,FK Baumit Jablonec,1322,FC Zbrojovka Brünn,5225,Tschechien,0,1.Liga
1538,14/15,Lubos Loucka,21072,32,Tschechien,FK Baumit Jablonec,1322,FC Oberlausitz Neugersdorf,1401,Deutschland,0,5.Liga
1539,14/15,Tomas Jun,9692,31,Tschechien,FK Baumit Jablonec,1322,SC Ritzing,7445,Österreich,0,3.Liga
1540,14/15,Dominik Simersky,167175,21,Tschechien,FK Baumit Jablonec,1322,FC Graffin Vlasim,13299,Tschechien,0,2.Liga
1541,14/15,Jakub Stochl,70718,27,Tschechien,FK Baumit Jablonec,1322,FC Graffin Vlasim,13299,Tschechien,0,2.Liga
1542,14/15,Pavel Elias,56651,27,Tschechien,FK Baumit Jablonec,1322,Delhi Dynamos FC,45080,Indien,0,1.Liga
1543,14/15,Pavel Elias,56651,27,Tschechien,FK Baumit Jablonec,1322,Delhi Dynamos FC,45080,Indien,0,1.Liga
1544,14/15,Lukas Tresnak,81984,26,Tschechien,FK Baumit Jablonec,1322,PFC Simurq,13328,Aserbaidschan,0,1.Liga
1545,14/15,Jan Pazler,170679,23,Tschechien,FK Baumit Jablonec,1322,FK Dukla Prag,450,Tschechien,0,1.Liga
1546,14/15,Tomas Jablonsky,60622,27,Tschechien,FK Baumit Jablonec,1322,Slovan Bratislava,540,Slowakei,0,1.Liga
1547,14/15,Michal Kdolsky,216212,21,Tschechien,1.FK Pribram,2598,FK Meteor Praha,62243,Tschechien,0,
1548,14/15,Jakub Rondzik,35170,28,Slowakei,1.FK Pribram,2598,FC Pisek,19042,Tschechien,0,
1549,14/15,Mirza Basic,199640,23,Bosnien-Herzegowina,1.FK Pribram,2598,SV Neuberg,4458,Österreich,0,3.Liga
1550,14/15,Martin Abraham,21002,36,Tschechien,1.FK Pribram,2598,Sokol Nove Straseci,66511,Tschechien,0,
1551,14/15,Lukas Plesko,25615,37,Tschechien,1.FK Pribram,2598,SC 1919 Zwiesel,7895,Deutschland,0,
1552,14/15,Martin Slapak,148668,27,Tschechien,1.FK Pribram,2598,FK Kraluv Dvur,36493,Tschechien,0,
1553,14/15,Levon Hayrapetyan,58372,25,Armenien,1.FK Pribram,2598,FC Pyunik Erewan,10301,Armenien,0,1.Liga
1554,14/15,Petr Svancara,21123,36,Tschechien,1.FK Pribram,2598,FK Kraluv Dvur,36493,Tschechien,0,
1555,14/15,Miroslav Slepicka,21260,32,Tschechien,1.FK Pribram,2598,FC Goa,45321,Indien,0,1.Liga
1556,14/15,Abdulaziz Al-Misha'an,113807,25,Kuwait,1.FK Pribram,2598,Qadsia SC,7733,Kuwait,0,
1557,14/15,Milan Misun,70708,24,Tschechien,1.FK Pribram,2598,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1558,14/15,Emir Zeba,100783,25,Bosnien-Herzegowina,SK Dynamo Ceske Budejovice,1321,FK Slavija Sarajevo,6807,Bosnien-Herzegowina,0,1.Liga
1559,14/15,Michal Danek,35166,30,Tschechien,SK Dynamo Ceske Budejovice,1321,FK Bohemians Prag,12861,Tschechien,0,
1560,14/15,Aziz Ibragimov,63610,28,Usbekistan,SK Dynamo Ceske Budejovice,1321,FK Bohemians Prag,12861,Tschechien,0,
1561,14/15,Ondrej Herzan,18914,33,Tschechien,SK Dynamo Ceske Budejovice,1321,TJ Sokol Zivanice,18985,Tschechien,0,
1562,14/15,Rastislav Bakala,92167,24,Slowakei,SK Dynamo Ceske Budejovice,1321,SKF Sered,31297,Slowakei,0,
1563,14/15,Frantisek Nemec,185698,22,Tschechien,SK Dynamo Ceske Budejovice,1321,FC Pisek,19042,Tschechien,0,
1564,14/15,Dusan Uskovic,74901,29,Slowakei,FC Hradec Kralove,1897,MFK Frydek-Mistek,19083,Tschechien,0,2.Liga
1565,14/15,Jan Hodas,188214,23,Tschechien,FC Hradec Kralove,1897,FK Loko Vltavin,18957,Tschechien,0,
1566,14/15,Jiri Podebradsky,70712,31,Tschechien,FC Hradec Kralove,1897,TJ Sokol Zivanice,18985,Tschechien,0,
1567,14/15,Radek Voltr,113159,22,Tschechien,FC Hradec Kralove,1897,FK Viktoria Zizkov,892,Tschechien,0,2.Liga
1568,14/15,Zbynek Pospech,35585,31,Tschechien,FK Dukla Prag,450,FC Energie Cottbus,25,Deutschland,150000,3.Liga
1569,14/15,Tomislav Bozic,34577,26,Kroatien,FK Dukla Prag,450,Gornik Leczna,3291,Polen,0,1.Liga
1570,14/15,Lubos Hanzel,74819,27,Slowakei,FK Dukla Prag,450,FC Banants Erewan,11411,Armenien,0,1.Liga
1571,14/15,Tomas Kucera,82167,30,Slowakei,FK Dukla Prag,450,MFK Zvolen,36093,Slowakei,0,
1572,14/15,Josef Marek,179703,27,Tschechien,FK Dukla Prag,450,FK Viktoria Zizkov,892,Tschechien,0,2.Liga
1573,14/15,Tomas Pospisil,123919,24,Tschechien,FK Dukla Prag,450,FK Pardubice,1496,Tschechien,0,2.Liga
1574,14/15,Jan Pazler,170679,23,Tschechien,FK Dukla Prag,450,1.SC Znojmo FK,13716,Tschechien,0,2.Liga
1575,14/15,Radim Necas,43416,26,Tschechien,FK Dukla Prag,450,SK Viktorie Jirny,26258,Tschechien,0,
1576,14/15,Ondrej Siml,70092,28,Tschechien,FK Dukla Prag,450,FC MAS Taborsko,28596,Tschechien,0,2.Liga
1577,14/15,Milan Cerny,34531,26,Tschechien,FK Dukla Prag,450,SK Slavia Prag,62,Tschechien,0,1.Liga
1578,14/15,José Romera,72288,26,Spanien,FK Dukla Prag,450,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1579,14/15,Bekim Balaj,99137,24,Albanien,SK Slavia Prag,62,HNK Rijeka,144,Kroatien,550000,1.Liga
1580,14/15,Kamil Contofalsky,15649,36,Slowakei,SK Slavia Prag,62,Fort Lauderdale Strikers,9713,Vereinigte Staaten,0,2.Liga
1581,14/15,Milan Nitriansky,88754,24,Tschechien,SK Slavia Prag,62,1.FK Pribram,2598,Tschechien,0,1.Liga
1582,14/15,Martin Dobrotka,74871,29,Slowakei,SK Slavia Prag,62,Slovan Bratislava,540,Slowakei,0,1.Liga
